event_id,city,event_date,week_number,month,is_monsoon_season,rainfall_mm_24h,temperature_celsius,heat_index_celsius,aqi_value,curfew_imposed,curfew_hours,flood_detected,trigger_rain,trigger_heat,trigger_aqi,trigger_flood,trigger_curfew,any_trigger_fired,disrupted_hours,n_affected_zones,affected_zone_ids
E000314,Mumbai,2024-01-08,2,1,False,0.0,24.2,31.1,198.1,False,0,False,False,False,False,False,False,False,0,0,
E000315,Mumbai,2024-01-15,3,1,False,37.2,24.7,27.9,254.4,False,0,False,False,False,False,False,False,False,0,0,
E000316,Mumbai,2024-01-22,4,1,False,33.7,24.7,28.0,285.4,False,0,False,False,False,False,False,False,False,0,0,
E000317,Mumbai,2024-01-29,5,1,False,60.2,18.2,24.8,254.3,False,0,False,False,False,False,False,False,False,0,0,
E000318,Mumbai,2024-02-05,6,2,False,0.0,25.0,29.1,256.9,True,6,False,False,False,False,False,True,True,6,17,Z0031|Z0032|Z0033|Z0034|Z0035|Z0036|Z0037|Z0038|Z0039|Z0040|Z0041|Z0042|Z0043|Z0044|Z0045|Z0097|Z0102
E000319,Mumbai,2024-02-12,7,2,False,0.0,26.2,32.6,223.6,False,0,False,False,False,False,False,False,False,0,0,
E000320,Mumbai,2024-02-19,8,2,False,0.0,16.8,19.5,259.4,False,0,False,False,False,False,False,False,False,0,0,
E000321,Mumbai,2024-02-26,9,2,False,53.3,25.7,33.9,275.4,False,0,False,False,False,False,False,False,False,0,0,
E000322,Mumbai,2024-03-04,10,3,False,15.4,21.7,26.9,143.2,False,0,False,False,False,False,False,False,False,0,0,
E000323,Mumbai,2024-03-11,11,3,False,0.0,22.8,29.5,103.4,False,0,False,False,False,False,False,False,False,0,0,
E000324,Mumbai,2024-03-18,12,3,False,0.0,25.2,34.3,134.2,False,0,False,False,False,False,False,False,False,0,0,
E000325,Mumbai,2024-03-25,13,3,False,50.6,28.5,34.5,113.0,False,0,False,False,False,False,False,False,False,0,0,
E000326,Mumbai,2024-04-01,14,4,False,0.0,30.1,35.5,147.9,False,0,False,False,False,False,False,False,False,0,0,
E000327,Mumbai,2024-04-08,15,4,False,0.0,28.8,36.4,125.0,False,0,False,False,False,False,False,False,False,0,0,
E000328,Mumbai,2024-04-15,16,4,False,0.0,27.3,29.4,152.5,False,0,False,False,False,False,False,False,False,0,0,
E000329,Mumbai,2024-04-22,17,4,False,10.6,27.6,33.0,181.8,False,0,False,False,False,False,False,False,False,0,0,
E000330,Mumbai,2024-04-29,18,4,False,0.0,26.2,33.5,134.8,False,0,False,False,False,False,False,False,False,0,0,
E000331,Mumbai,2024-05-06,19,5,False,0.0,29.5,33.2,184.8,False,0,False,False,False,False,False,False,False,0,0,
E000332,Mumbai,2024-05-13,20,5,False,0.0,31.2,36.4,118.9,False,0,False,False,False,False,False,False,False,0,0,
E000333,Mumbai,2024-05-20,21,5,False,0.0,34.5,39.2,149.5,False,0,False,False,False,False,False,False,False,0,0,
E000334,Mumbai,2024-05-27,22,5,False,0.0,31.3,39.3,117.2,False,0,False,False,False,False,False,False,False,0,0,
E000335,Mumbai,2024-06-03,23,6,True,39.3,32.0,35.8,94.9,False,0,False,False,False,False,False,False,False,0,0,
E000336,Mumbai,2024-06-10,24,6,True,155.3,31.8,37.6,131.0,False,0,False,True,False,False,False,False,True,7,17,Z0031|Z0032|Z0033|Z0034|Z0035|Z0036|Z0037|Z0038|Z0039|Z0040|Z0041|Z0042|Z0043|Z0044|Z0045|Z0097|Z0102
E000337,Mumbai,2024-06-17,25,6,True,61.7,27.9,35.0,94.3,False,0,False,False,False,False,False,False,False,0,0,
E000338,Mumbai,2024-06-24,26,6,True,66.1,31.7,39.1,177.3,False,0,True,True,False,False,True,False,True,4,17,Z0031|Z0032|Z0033|Z0034|Z0035|Z0036|Z0037|Z0038|Z0039|Z0040|Z0041|Z0042|Z0043|Z0044|Z0045|Z0097|Z0102
E000339,Mumbai,2024-07-01,27,7,True,56.8,31.2,39.3,99.4,False,0,False,False,False,False,False,False,False,0,0,
E000340,Mumbai,2024-07-08,28,7,True,16.5,31.3,35.3,129.5,False,0,False,False,False,False,False,False,False,0,0,
E000341,Mumbai,2024-07-15,29,7,True,8.1,31.3,36.0,118.5,False,0,False,False,False,False,False,False,False,0,0,
E000342,Mumbai,2024-07-22,30,7,True,199.3,37.3,43.3,92.7,False,0,False,True,False,False,False,False,True,3,17,Z0031|Z0032|Z0033|Z0034|Z0035|Z0036|Z0037|Z0038|Z0039|Z0040|Z0041|Z0042|Z0043|Z0044|Z0045|Z0097|Z0102
E000343,Mumbai,2024-07-29,31,7,True,32.0,38.0,46.1,90.5,False,0,False,False,False,False,False,False,False,0,0,
E000344,Mumbai,2024-08-05,32,8,True,60.0,34.3,38.7,81.1,False,0,False,False,False,False,False,False,False,0,0,
E000345,Mumbai,2024-08-12,33,8,True,107.4,38.8,42.4,113.7,False,0,True,True,False,False,True,False,True,8,17,Z0031|Z0032|Z0033|Z0034|Z0035|Z0036|Z0037|Z0038|Z0039|Z0040|Z0041|Z0042|Z0043|Z0044|Z0045|Z0097|Z0102
E000346,Mumbai,2024-08-19,34,8,True,32.6,34.9,37.5,148.1,False,0,False,False,False,False,False,False,False,0,0,
E000347,Mumbai,2024-08-26,35,8,True,15.3,35.8,38.9,136.6,False,0,False,False,False,False,False,False,False,0,0,
E000348,Mumbai,2024-09-02,36,9,True,23.2,26.4,35.9,105.3,False,0,False,False,False,False,False,False,False,0,0,
E000349,Mumbai,2024-09-09,37,9,True,29.8,30.7,33.3,71.5,False,0,False,False,False,False,False,False,False,0,0,
E000350,Mumbai,2024-09-16,38,9,True,24.2,30.6,34.1,68.3,False,0,False,False,False,False,False,False,False,0,0,
E000351,Mumbai,2024-09-23,39,9,True,27.7,31.3,39.6,117.7,False,0,False,False,False,False,False,False,False,0,0,
E000352,Mumbai,2024-09-30,40,9,True,54.4,32.1,41.5,112.1,False,0,False,False,False,False,False,False,False,0,0,
E000353,Mumbai,2024-10-07,41,10,True,68.7,30.9,34.0,60.6,False,0,True,True,False,False,True,False,True,3,17,Z0031|Z0032|Z0033|Z0034|Z0035|Z0036|Z0037|Z0038|Z0039|Z0040|Z0041|Z0042|Z0043|Z0044|Z0045|Z0097|Z0102
E000354,Mumbai,2024-10-14,42,10,True,37.3,27.6,32.1,68.5,False,0,False,False,False,False,False,False,False,0,0,
E000355,Mumbai,2024-10-21,43,10,True,170.2,33.1,38.5,119.5,False,0,True,True,False,False,True,False,True,3,17,Z0031|Z0032|Z0033|Z0034|Z0035|Z0036|Z0037|Z0038|Z0039|Z0040|Z0041|Z0042|Z0043|Z0044|Z0045|Z0097|Z0102
E000356,Mumbai,2024-10-28,44,10,True,0.0,31.9,40.4,131.7,False,0,False,False,False,False,False,False,False,0,0,
E000357,Mumbai,2024-11-04,45,11,False,0.0,24.6,27.2,251.4,False,0,False,False,False,False,False,False,False,0,0,
E000358,Mumbai,2024-11-11,46,11,False,0.0,25.8,29.9,217.3,False,0,False,False,False,False,False,False,False,0,0,
E000359,Mumbai,2024-11-18,47,11,False,0.0,21.1,24.4,256.5,False,0,False,False,False,False,False,False,False,0,0,
E000360,Mumbai,2024-11-25,48,11,False,0.0,21.9,30.6,267.7,False,0,False,False,False,False,False,False,False,0,0,
E000361,Mumbai,2024-12-02,49,12,False,86.2,21.0,28.4,227.1,False,0,False,True,False,False,False,False,True,6,17,Z0031|Z0032|Z0033|Z0034|Z0035|Z0036|Z0037|Z0038|Z0039|Z0040|Z0041|Z0042|Z0043|Z0044|Z0045|Z0097|Z0102
E000362,Mumbai,2024-12-09,50,12,False,52.9,20.7,24.9,267.8,False,0,False,False,False,False,False,False,False,0,0,
E000363,Mumbai,2024-12-16,51,12,False,0.0,19.7,22.8,275.9,False,0,False,False,False,False,False,False,False,0,0,
E000364,Mumbai,2024-12-23,52,12,False,0.0,21.7,31.1,223.7,False,0,False,False,False,False,False,False,False,0,0,
E000365,Mumbai,2024-12-30,53,12,False,0.0,19.2,25.0,290.8,False,0,False,False,False,False,False,False,False,0,0,
E000366,Mumbai,2025-01-06,54,1,False,0.0,15.2,20.5,214.0,False,0,False,False,False,False,False,False,False,0,0,
E000367,Mumbai,2025-01-13,55,1,False,0.0,20.6,30.2,168.3,False,0,False,False,False,False,False,False,False,0,0,
E000368,Mumbai,2025-01-20,56,1,False,0.0,27.2,33.0,230.8,False,0,False,False,False,False,False,False,False,0,0,
E000369,Mumbai,2025-01-27,57,1,False,0.0,22.9,31.5,299.4,False,0,False,False,False,False,False,False,False,0,0,
E000370,Mumbai,2025-02-03,58,2,False,0.0,26.6,32.2,210.2,False,0,False,False,False,False,False,False,False,0,0,
E000371,Mumbai,2025-02-10,59,2,False,0.0,24.6,33.5,263.4,False,0,False,False,False,False,False,False,False,0,0,
E000372,Mumbai,2025-02-17,60,2,False,34.1,27.4,33.3,264.6,False,0,False,False,False,False,False,False,False,0,0,
E000373,Mumbai,2025-02-24,61,2,False,0.0,21.7,25.1,227.6,False,0,False,False,False,False,False,False,False,0,0,
E000374,Mumbai,2025-03-03,62,3,False,0.0,25.3,31.1,166.6,False,0,False,False,False,False,False,False,False,0,0,
E000375,Mumbai,2025-03-10,63,3,False,0.0,27.0,32.1,69.2,False,0,False,False,False,False,False,False,False,0,0,
E000376,Mumbai,2025-03-17,64,3,False,33.8,25.8,32.8,113.8,False,0,False,False,False,False,False,False,False,0,0,
E000377,Mumbai,2025-03-24,65,3,False,0.0,23.4,30.5,167.9,False,0,False,False,False,False,False,False,False,0,0,
E000378,Mumbai,2025-03-31,66,3,False,0.0,23.7,30.0,130.1,False,0,False,False,False,False,False,False,False,0,0,
E000379,Mumbai,2025-04-07,67,4,False,0.0,23.9,27.6,146.4,False,0,False,False,False,False,False,False,False,0,0,
E000380,Mumbai,2025-04-14,68,4,False,0.0,27.4,29.8,100.1,False,0,False,False,False,False,False,False,False,0,0,
E000381,Mumbai,2025-04-21,69,4,False,0.0,28.0,32.9,149.3,False,0,False,False,False,False,False,False,False,0,0,
E000382,Mumbai,2025-04-28,70,4,False,0.0,30.0,36.1,104.4,False,0,False,False,False,False,False,False,False,0,0,
E000383,Mumbai,2025-05-05,71,5,False,0.0,28.5,31.3,130.8,False,0,False,False,False,False,False,False,False,0,0,
E000384,Mumbai,2025-05-12,72,5,False,0.0,34.6,39.2,117.4,False,0,False,False,False,False,False,False,False,0,0,
E000385,Mumbai,2025-05-19,73,5,False,67.6,30.4,38.8,120.0,False,0,True,True,False,False,True,False,True,4,17,Z0031|Z0032|Z0033|Z0034|Z0035|Z0036|Z0037|Z0038|Z0039|Z0040|Z0041|Z0042|Z0043|Z0044|Z0045|Z0097|Z0102
E000386,Mumbai,2025-05-26,74,5,False,0.0,26.5,32.4,107.2,False,0,False,False,False,False,False,False,False,0,0,
E000387,Mumbai,2025-06-02,75,6,True,59.2,35.6,38.7,144.9,False,0,False,False,False,False,False,False,False,0,0,
E000388,Mumbai,2025-06-09,76,6,True,86.6,29.5,37.7,64.7,False,0,False,True,False,False,False,False,True,7,17,Z0031|Z0032|Z0033|Z0034|Z0035|Z0036|Z0037|Z0038|Z0039|Z0040|Z0041|Z0042|Z0043|Z0044|Z0045|Z0097|Z0102
E000389,Mumbai,2025-06-16,77,6,True,20.8,30.0,38.0,49.7,False,0,False,False,False,False,False,False,False,0,0,
E000390,Mumbai,2025-06-23,78,6,True,88.3,34.0,43.4,127.0,False,0,False,True,False,False,False,False,True,5,17,Z0031|Z0032|Z0033|Z0034|Z0035|Z0036|Z0037|Z0038|Z0039|Z0040|Z0041|Z0042|Z0043|Z0044|Z0045|Z0097|Z0102
E000391,Mumbai,2025-06-30,79,6,True,34.0,34.7,43.9,65.3,False,0,False,False,False,False,False,False,False,0,0,
E000392,Mumbai,2025-07-07,80,7,True,61.7,32.7,39.3,84.4,False,0,False,False,False,False,False,False,False,0,0,
E000393,Mumbai,2025-07-14,81,7,True,27.1,36.9,40.5,95.7,False,0,False,False,False,False,False,False,False,0,0,
E000394,Mumbai,2025-07-21,82,7,True,38.3,32.6,38.4,87.9,False,0,False,False,False,False,False,False,False,0,0,
E000395,Mumbai,2025-07-28,83,7,True,49.8,34.2,38.3,84.8,False,0,False,False,False,False,False,False,False,0,0,
E000396,Mumbai,2025-08-04,84,8,True,61.0,33.1,38.2,94.1,False,0,False,False,False,False,False,False,False,0,0,
E000397,Mumbai,2025-08-11,85,8,True,39.5,34.3,41.3,104.0,False,0,False,False,False,False,False,False,False,0,0,
E000398,Mumbai,2025-08-18,86,8,True,14.3,40.2,49.0,109.1,False,0,False,False,False,False,False,False,False,0,0,
E000399,Mumbai,2025-08-25,87,8,True,50.3,29.1,31.9,58.5,False,0,False,False,False,False,False,False,False,0,0,
E000400,Mumbai,2025-09-01,88,9,True,0.0,31.4,37.8,32.5,False,0,False,False,False,False,False,False,False,0,0,
E000401,Mumbai,2025-09-08,89,9,True,73.8,30.1,38.4,98.6,False,0,True,True,False,False,True,False,True,9,17,Z0031|Z0032|Z0033|Z0034|Z0035|Z0036|Z0037|Z0038|Z0039|Z0040|Z0041|Z0042|Z0043|Z0044|Z0045|Z0097|Z0102
E000402,Mumbai,2025-09-15,90,9,True,37.3,28.8,34.8,44.9,False,0,False,False,False,False,False,False,False,0,0,
E000403,Mumbai,2025-09-22,91,9,True,55.1,30.6,36.6,68.9,False,0,False,False,False,False,False,False,False,0,0,
E000404,Mumbai,2025-09-29,92,9,True,17.9,30.3,38.5,123.5,False,0,False,False,False,False,False,False,False,0,0,
E000405,Mumbai,2025-10-06,93,10,True,18.9,29.0,34.6,90.6,False,0,False,False,False,False,False,False,False,0,0,
E000406,Mumbai,2025-10-13,94,10,True,9.0,28.2,31.7,71.6,False,0,False,False,False,False,False,False,False,0,0,
E000407,Mumbai,2025-10-20,95,10,True,19.5,28.5,36.7,117.7,True,8,False,False,False,False,False,True,True,8,17,Z0031|Z0032|Z0033|Z0034|Z0035|Z0036|Z0037|Z0038|Z0039|Z0040|Z0041|Z0042|Z0043|Z0044|Z0045|Z0097|Z0102
E000408,Mumbai,2025-10-27,96,10,True,6.3,28.2,35.6,64.2,False,0,False,False,False,False,False,False,False,0,0,
E000409,Mumbai,2025-11-03,97,11,False,0.0,23.8,27.6,221.5,False,0,False,False,False,False,False,False,False,0,0,
E000410,Mumbai,2025-11-10,98,11,False,0.0,23.8,30.8,240.4,False,0,False,False,False,False,False,False,False,0,0,
E000411,Mumbai,2025-11-17,99,11,False,17.9,30.0,35.7,221.2,False,0,False,False,False,False,False,False,False,0,0,
E000412,Mumbai,2025-11-24,100,11,False,0.0,21.0,25.9,172.4,False,0,False,False,False,False,False,False,False,0,0,
E000413,Mumbai,2025-12-01,101,12,False,0.0,24.5,30.4,212.4,False,0,False,False,False,False,False,False,False,0,0,
E000414,Mumbai,2025-12-08,102,12,False,0.0,19.6,25.6,221.9,False,0,False,False,False,False,False,False,False,0,0,
E000415,Mumbai,2025-12-15,103,12,False,0.0,20.2,26.2,164.5,False,0,False,False,False,False,False,False,False,0,0,
E000416,Mumbai,2025-12-22,104,12,False,10.1,25.6,30.2,231.3,False,0,False,False,False,False,False,False,False,0,0,
E000417,Mumbai,2025-12-29,105,12,False,0.0,22.7,28.0,239.9,False,0,False,False,False,False,False,False,False,0,0,
E000418,Mumbai,2026-01-05,106,1,False,102.5,24.1,27.1,239.5,False,0,True,True,False,False,True,False,True,4,17,Z0031|Z0032|Z0033|Z0034|Z0035|Z0036|Z0037|Z0038|Z0039|Z0040|Z0041|Z0042|Z0043|Z0044|Z0045|Z0097|Z0102
E000419,Mumbai,2026-01-12,107,1,False,0.0,26.4,32.5,220.1,False,0,False,False,False,False,False,False,False,0,0,
E000420,Mumbai,2026-01-19,108,1,False,0.0,23.2,28.4,229.3,False,0,False,False,False,False,False,False,False,0,0,
E000421,Mumbai,2026-01-26,109,1,False,0.0,20.6,23.4,258.5,False,0,False,False,False,False,False,False,False,0,0,
E000422,Mumbai,2026-02-02,110,2,False,0.0,29.5,38.4,221.9,False,0,False,False,False,False,False,False,False,0,0,
E000423,Mumbai,2026-02-09,111,2,False,0.0,29.5,36.0,266.9,False,0,False,False,False,False,False,False,False,0,0,
E000424,Mumbai,2026-02-16,112,2,False,105.6,18.3,25.6,217.7,False,0,False,True,False,False,False,False,True,5,17,Z0031|Z0032|Z0033|Z0034|Z0035|Z0036|Z0037|Z0038|Z0039|Z0040|Z0041|Z0042|Z0043|Z0044|Z0045|Z0097|Z0102
E000425,Mumbai,2026-02-23,113,2,False,0.0,21.3,25.4,268.7,False,0,False,False,False,False,False,False,False,0,0,
E000426,Mumbai,2026-03-02,114,3,False,0.0,24.9,29.7,46.5,False,0,False,False,False,False,False,False,False,0,0,
E000427,Mumbai,2026-03-09,115,3,False,0.0,25.4,30.5,161.7,False,0,False,False,False,False,False,False,False,0,0,
E000428,Mumbai,2026-03-16,116,3,False,0.0,25.3,27.9,103.8,False,0,False,False,False,False,False,False,False,0,0,
E000429,Mumbai,2026-03-23,117,3,False,0.0,21.3,25.3,137.0,False,0,False,False,False,False,False,False,False,0,0,
E000430,Mumbai,2026-03-30,118,3,False,0.0,23.6,26.3,93.2,False,0,False,False,False,False,False,False,False,0,0,
E000431,Mumbai,2026-04-06,119,4,False,0.0,29.4,33.8,119.0,False,0,False,False,False,False,False,False,False,0,0,
E000432,Mumbai,2026-04-13,120,4,False,9.8,29.2,33.6,145.5,False,0,False,False,False,False,False,False,False,0,0,
E000433,Mumbai,2026-04-20,121,4,False,0.0,28.9,38.9,124.4,False,0,False,False,False,False,False,False,False,0,0,
E000434,Mumbai,2026-04-27,122,4,False,0.0,31.2,33.3,70.7,False,0,False,False,False,False,False,False,False,0,0,
E000435,Mumbai,2026-05-04,123,5,False,52.1,38.3,44.7,178.4,False,0,False,False,False,False,False,False,False,0,0,
E000436,Mumbai,2026-05-11,124,5,False,0.0,29.9,38.0,210.8,False,0,False,False,False,False,False,False,False,0,0,
E000437,Mumbai,2026-05-18,125,5,False,0.0,30.1,34.4,128.7,False,0,False,False,False,False,False,False,False,0,0,
E000438,Mumbai,2026-05-25,126,5,False,0.0,24.6,29.3,152.8,True,21,False,False,False,False,False,True,True,21,17,Z0031|Z0032|Z0033|Z0034|Z0035|Z0036|Z0037|Z0038|Z0039|Z0040|Z0041|Z0042|Z0043|Z0044|Z0045|Z0097|Z0102
E000439,Mumbai,2026-06-01,127,6,True,62.7,34.8,39.8,79.9,False,0,False,False,False,False,False,False,False,0,0,
E000440,Mumbai,2026-06-08,128,6,True,36.2,30.7,40.2,97.1,False,0,False,False,False,False,False,False,False,0,0,
E000441,Mumbai,2026-06-15,129,6,True,41.4,36.1,45.0,84.2,True,22,False,False,False,False,False,True,True,22,17,Z0031|Z0032|Z0033|Z0034|Z0035|Z0036|Z0037|Z0038|Z0039|Z0040|Z0041|Z0042|Z0043|Z0044|Z0045|Z0097|Z0102
E000442,Mumbai,2026-06-22,130,6,True,60.4,34.0,43.6,97.1,False,0,False,False,False,False,False,False,False,0,0,
E000443,Mumbai,2026-06-29,131,6,True,23.6,32.2,39.2,76.0,False,0,False,False,False,False,False,False,False,0,0,
E000444,Mumbai,2026-07-06,132,7,True,54.3,32.6,38.2,30.0,False,0,False,False,False,False,False,False,False,0,0,
E000445,Mumbai,2026-07-13,133,7,True,168.6,30.0,36.8,67.0,False,0,True,True,False,False,True,False,True,5,17,Z0031|Z0032|Z0033|Z0034|Z0035|Z0036|Z0037|Z0038|Z0039|Z0040|Z0041|Z0042|Z0043|Z0044|Z0045|Z0097|Z0102
E000446,Mumbai,2026-07-20,134,7,True,96.2,35.9,45.3,63.7,False,0,True,True,False,False,True,False,True,9,17,Z0031|Z0032|Z0033|Z0034|Z0035|Z0036|Z0037|Z0038|Z0039|Z0040|Z0041|Z0042|Z0043|Z0044|Z0045|Z0097|Z0102
E000447,Mumbai,2026-07-27,135,7,True,0.0,35.0,43.3,33.5,False,0,False,False,False,False,False,False,False,0,0,
E000448,Mumbai,2026-08-03,136,8,True,45.1,30.4,39.4,126.1,False,0,False,False,False,False,False,False,False,0,0,
E000449,Mumbai,2026-08-10,137,8,True,56.2,31.3,40.3,87.4,False,0,False,False,False,False,False,False,False,0,0,
E000450,Mumbai,2026-08-17,138,8,True,13.9,33.4,39.6,104.8,False,0,False,False,False,False,False,False,False,0,0,
E000451,Mumbai,2026-08-24,139,8,True,9.3,35.1,39.5,140.2,False,0,False,False,False,False,False,False,False,0,0,
E000452,Mumbai,2026-08-31,140,8,True,74.2,33.0,40.1,113.9,False,0,False,True,False,False,False,False,True,7,17,Z0031|Z0032|Z0033|Z0034|Z0035|Z0036|Z0037|Z0038|Z0039|Z0040|Z0041|Z0042|Z0043|Z0044|Z0045|Z0097|Z0102
E000453,Mumbai,2026-09-07,141,9,True,41.2,30.5,36.8,74.7,False,0,False,False,False,False,False,False,False,0,0,
E000454,Mumbai,2026-09-14,142,9,True,15.9,31.1,40.1,112.5,False,0,False,False,False,False,False,False,False,0,0,
E000455,Mumbai,2026-09-21,143,9,True,108.1,34.2,38.0,75.4,False,0,True,True,False,False,True,False,True,7,17,Z0031|Z0032|Z0033|Z0034|Z0035|Z0036|Z0037|Z0038|Z0039|Z0040|Z0041|Z0042|Z0043|Z0044|Z0045|Z0097|Z0102
E000456,Mumbai,2026-09-28,144,9,True,40.1,27.3,30.1,120.0,False,0,False,False,False,False,False,False,False,0,0,
E000457,Mumbai,2026-10-05,145,10,True,53.9,29.0,33.6,111.3,False,0,False,False,False,False,False,False,False,0,0,
E000458,Mumbai,2026-10-12,146,10,True,33.4,25.1,30.9,50.5,False,0,False,False,False,False,False,False,False,0,0,
E000459,Mumbai,2026-10-19,147,10,True,31.3,29.6,36.4,111.1,False,0,False,False,False,False,False,False,False,0,0,
E000460,Mumbai,2026-10-26,148,10,True,6.9,31.8,35.6,127.5,False,0,False,False,False,False,False,False,False,0,0,
E000461,Mumbai,2026-11-02,149,11,False,0.0,25.9,30.8,316.7,False,0,False,False,False,False,False,False,False,0,0,
E000462,Mumbai,2026-11-09,150,11,False,62.2,19.9,23.3,203.6,False,0,False,False,False,False,False,False,False,0,0,
E000463,Mumbai,2026-11-16,151,11,False,0.0,26.5,34.3,246.4,False,0,False,False,False,False,False,False,False,0,0,
E000464,Mumbai,2026-11-23,152,11,False,0.0,25.3,29.1,249.6,False,0,False,False,False,False,False,False,False,0,0,
E000465,Mumbai,2026-11-30,153,11,False,0.0,29.3,38.4,213.5,False,0,False,False,False,False,False,False,False,0,0,
E000466,Mumbai,2026-12-07,154,12,False,0.0,22.9,25.6,283.7,False,0,False,False,False,False,False,False,False,0,0,
E000467,Mumbai,2026-12-14,155,12,False,0.0,16.5,20.5,226.3,False,0,False,False,False,False,False,False,False,0,0,
E000468,Mumbai,2026-12-21,156,12,False,59.9,22.5,29.8,192.9,False,0,False,False,False,False,False,False,False,0,0,
E000469,Bengaluru,2024-01-01,1,1,False,0.0,26.6,34.9,167.7,False,0,False,False,False,False,False,False,False,0,0,
E000470,Bengaluru,2024-01-08,2,1,False,0.0,19.7,22.9,135.7,False,0,False,False,False,False,False,False,False,0,0,
E000471,Bengaluru,2024-01-15,3,1,False,0.0,22.0,24.7,149.1,False,0,False,False,False,False,False,False,False,0,0,
E000472,Bengaluru,2024-01-22,4,1,False,0.0,20.9,26.6,177.9,False,0,False,False,False,False,False,False,False,0,0,
E000473,Bengaluru,2024-01-29,5,1,False,0.0,23.1,30.0,193.5,False,0,False,False,False,False,False,False,False,0,0,
E000474,Bengaluru,2024-02-05,6,2,False,0.0,26.1,29.8,155.6,False,0,False,False,False,False,False,False,False,0,0,
E000475,Bengaluru,2024-02-12,7,2,False,0.0,28.0,31.9,167.9,False,0,False,False,False,False,False,False,False,0,0,
E000476,Bengaluru,2024-02-19,8,2,False,0.0,19.5,28.6,137.5,False,0,False,False,False,False,False,False,False,0,0,
E000477,Bengaluru,2024-02-26,9,2,False,0.0,20.3,24.2,111.8,False,0,False,False,False,False,False,False,False,0,0,
E000478,Bengaluru,2024-03-04,10,3,False,10.7,24.7,33.2,82.4,False,0,False,False,False,False,False,False,False,0,0,
E000479,Bengaluru,2024-03-11,11,3,False,39.5,26.4,35.4,110.3,False,0,False,False,False,False,False,False,False,0,0,
E000480,Bengaluru,2024-03-18,12,3,False,0.0,25.8,32.4,118.4,False,0,False,False,False,False,False,False,False,0,0,
E000481,Bengaluru,2024-03-25,13,3,False,0.0,24.8,34.0,114.7,False,0,False,False,False,False,False,False,False,0,0,
E000482,Bengaluru,2024-04-01,14,4,False,0.0,28.3,36.9,104.9,False,0,False,False,False,False,False,False,False,0,0,
E000483,Bengaluru,2024-04-08,15,4,False,53.4,27.2,33.0,85.2,False,0,False,False,False,False,False,False,False,0,0,
E000484,Bengaluru,2024-04-15,16,4,False,0.0,24.8,34.0,82.7,False,0,False,False,False,False,False,False,False,0,0,
E000485,Bengaluru,2024-04-22,17,4,False,22.0,28.3,31.5,72.4,False,0,False,False,False,False,False,False,False,0,0,
E000486,Bengaluru,2024-04-29,18,4,False,0.0,28.6,36.3,54.4,False,0,False,False,False,False,False,False,False,0,0,
E000487,Bengaluru,2024-05-06,19,5,False,0.0,28.2,35.9,85.5,False,0,False,False,False,False,False,False,False,0,0,
E000488,Bengaluru,2024-05-13,20,5,False,0.0,32.1,38.7,47.6,False,0,False,False,False,False,False,False,False,0,0,
E000489,Bengaluru,2024-05-20,21,5,False,0.0,27.4,30.9,66.3,False,0,False,False,False,False,False,False,False,0,0,
E000490,Bengaluru,2024-05-27,22,5,False,0.0,34.2,39.4,98.9,False,0,False,False,False,False,False,False,False,0,0,
E000491,Bengaluru,2024-06-03,23,6,True,0.0,31.4,35.0,37.2,False,0,False,False,False,False,False,False,False,0,0,
E000492,Bengaluru,2024-06-10,24,6,True,31.3,37.1,41.7,72.0,False,0,False,False,False,False,False,False,False,0,0,
E000493,Bengaluru,2024-06-17,25,6,True,0.0,31.2,34.9,89.3,False,0,False,False,False,False,False,False,False,0,0,
E000494,Bengaluru,2024-06-24,26,6,True,0.0,35.8,44.0,92.9,False,0,False,False,False,False,False,False,False,0,0,
E000495,Bengaluru,2024-07-01,27,7,True,0.0,30.3,38.0,53.0,False,0,False,False,False,False,False,False,False,0,0,
E000496,Bengaluru,2024-07-08,28,7,True,0.0,31.1,35.1,50.0,False,0,False,False,False,False,False,False,False,0,0,
E000497,Bengaluru,2024-07-15,29,7,True,11.8,35.6,44.6,30.0,False,0,False,False,False,False,False,False,False,0,0,
E000498,Bengaluru,2024-07-22,30,7,True,87.5,31.0,35.8,62.9,False,0,False,True,False,False,False,False,True,9,16,Z0046|Z0047|Z0048|Z0049|Z0050|Z0051|Z0052|Z0053|Z0054|Z0055|Z0056|Z0057|Z0058|Z0059|Z0100|Z0104
E000499,Bengaluru,2024-07-29,31,7,True,20.2,32.1,38.8,51.6,False,0,False,False,False,False,False,False,False,0,0,
E000500,Bengaluru,2024-08-05,32,8,True,50.3,31.5,37.1,62.2,False,0,False,False,False,False,False,False,False,0,0,
E000501,Bengaluru,2024-08-12,33,8,True,60.2,32.9,42.3,67.7,False,0,False,False,False,False,False,False,False,0,0,
E000502,Bengaluru,2024-08-19,34,8,True,0.0,30.8,39.9,60.1,False,0,False,False,False,False,False,False,False,0,0,
E000503,Bengaluru,2024-08-26,35,8,True,18.8,33.8,36.7,34.4,False,0,False,False,False,False,False,False,False,0,0,
E000504,Bengaluru,2024-09-02,36,9,True,64.5,24.7,30.6,63.0,False,0,False,True,False,False,False,False,True,9,16,Z0046|Z0047|Z0048|Z0049|Z0050|Z0051|Z0052|Z0053|Z0054|Z0055|Z0056|Z0057|Z0058|Z0059|Z0100|Z0104
